日期,距離,光線
2022-11-15 13:27:30,32.74048206970838,222.27650219833905
2022-11-15 13:28:00,32.75606606499787,213.48314606741582
2022-11-15 13:28:31,32.956615761042485,215.43722520762088
2022-11-15 13:29:01,33.48485856131083,222.27650219833905
2022-11-15 13:29:32,32.84443839302912,210.552027357108
2022-11-15 13:30:02,32.53962348975983,207.62090864680016
2022-11-15 13:30:32,32.50402741396101,213.48314606741582
2022-11-15 13:31:03,32.457944770209,216.41426477772342
2022-11-15 13:31:33,32.55551643139188,209.57498778700545
2022-11-15 13:32:03,33.204535273202055,220.32242305813378
2022-11-15 13:32:34,32.37563104978835,214.46018563751835
2022-11-15 13:33:04,33.44104137838076,219.34538348803125
2022-11-15 13:33:35,32.91439475925654,214.46018563751835
2022-11-15 13:34:05,33.12766214282965,210.552027357108
2022-11-15 13:34:35,32.6598159798632,220.32242305813378
2022-11-15 13:35:06,32.91756988848283,219.34538348803125
2022-11-15 13:35:36,32.434774668658065,207.62090864680016
2022-11-15 13:36:06,33.41593193297376,207.62090864680016
2022-11-15 13:36:37,32.512008194804366,218.3683439179287
2022-11-15 13:37:07,32.43413966778826,219.34538348803125
2022-11-15 13:37:37,33.13655259207735,207.62090864680016
2022-11-15 13:38:08,32.759601652436686,205.6668295065951
2022-11-15 13:38:38,33.30783936259104,212.50610649731306
2022-11-15 13:39:09,33.9292085681991,207.62090864680016
2022-11-15 13:39:39,32.553645645151846,214.46018563751835
